date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-05-17,NBL-1135,662.0,0.0,28,573.0
2025-05-24,NBL-1135,397.0,662.0,28,573.0
2025-05-31,NBL-1135,206.0,662.0,28,573.0
2025-06-07,NBL-1135,0.0,662.0,28,573.0
2025-06-14,NBL-1135,662.0,0.0,28,573.0
2025-06-21,NBL-1135,451.0,662.0,28,573.0
2025-06-28,NBL-1135,228.0,662.0,28,573.0
2025-07-05,NBL-1135,35.0,662.0,28,573.0
2025-07-12,NBL-1135,662.0,0.0,28,573.0
2025-07-19,NBL-1135,456.0,662.0,28,573.0
2025-07-26,NBL-1135,232.0,662.0,28,573.0
2025-08-02,NBL-1135,0.0,662.0,28,573.0
2025-08-09,NBL-1135,662.0,0.0,28,573.0
2025-08-16,NBL-1135,399.0,662.0,28,573.0
2025-08-23,NBL-1135,192.0,662.0,28,573.0
2025-08-30,NBL-1135,0.0,662.0,28,573.0
2025-09-06,NBL-1135,662.0,0.0,28,573.0
2025-09-13,NBL-1135,430.0,662.0,28,573.0
2025-09-20,NBL-1135,235.0,662.0,28,573.0
2025-09-27,NBL-1135,20.0,662.0,28,573.0
2025-10-04,NBL-1135,662.0,0.0,28,573.0
2025-10-11,NBL-1135,465.0,662.0,28,573.0
2025-10-18,NBL-1135,270.0,662.0,28,573.0
2025-10-25,NBL-1135,86.0,662.0,28,573.0
2025-11-01,NBL-1135,662.0,0.0,28,573.0
2025-11-08,NBL-1135,455.0,662.0,28,573.0
2025-11-15,NBL-1135,309.0,662.0,28,573.0
2025-11-22,NBL-1135,163.0,662.0,28,573.0
2025-11-29,NBL-1135,683.0,0.0,28,573.0
2025-12-06,NBL-1135,553.0,662.0,28,573.0
2025-12-13,NBL-1135,397.0,662.0,28,573.0
2025-12-20,NBL-1135,239.0,662.0,28,573.0
2025-12-27,NBL-1135,797.0,0.0,28,573.0
2026-01-03,NBL-1135,654.0,0.0,28,573.0
2026-01-10,NBL-1135,496.0,662.0,28,573.0
2026-01-17,NBL-1135,353.0,662.0,28,573.0
2026-01-24,NBL-1135,894.0,0.0,28,573.0
2026-01-31,NBL-1135,727.0,0.0,28,573.0
2026-02-07,NBL-1135,591.0,0.0,28,573.0
2026-02-14,NBL-1135,468.0,662.0,28,573.0
2026-02-21,NBL-1135,962.0,0.0,28,573.0
2026-02-28,NBL-1135,805.0,0.0,28,573.0
2026-03-07,NBL-1135,641.0,0.0,28,573.0
2026-03-14,NBL-1135,481.0,662.0,28,573.0
2026-03-21,NBL-1135,992.0,0.0,28,573.0
2026-03-28,NBL-1135,840.0,0.0,28,573.0
2026-04-04,NBL-1135,709.0,0.0,28,573.0
2026-04-11,NBL-1135,519.0,662.0,28,573.0
2026-04-18,NBL-1135,995.0,0.0,28,573.0
2026-04-25,NBL-1135,791.0,0.0,28,573.0
2026-05-02,NBL-1135,558.0,662.0,28,573.0
2026-05-09,NBL-1135,341.0,662.0,28,573.0
2026-05-16,NBL-1135,724.0,0.0,28,573.0
2026-05-23,NBL-1135,512.0,662.0,28,573.0
2026-05-30,NBL-1135,289.0,662.0,28,573.0
2026-06-06,NBL-1135,43.0,662.0,28,573.0
2026-06-13,NBL-1135,662.0,0.0,28,573.0
2026-06-20,NBL-1135,390.0,662.0,28,573.0
2026-06-27,NBL-1135,136.0,662.0,28,573.0
2026-07-04,NBL-1135,0.0,662.0,28,573.0
2026-07-11,NBL-1135,662.0,0.0,28,573.0
2024-07-13,NBL-1136,458.0,0.0,14,364.0
2024-07-20,NBL-1136,198.0,420.0,14,364.0
2024-07-27,NBL-1136,420.0,0.0,14,364.0
2024-08-03,NBL-1136,138.0,420.0,14,364.0
2024-08-10,NBL-1136,420.0,0.0,14,364.0
2024-08-17,NBL-1136,185.0,420.0,14,364.0
2024-08-24,NBL-1136,420.0,0.0,14,364.0
2024-08-31,NBL-1136,160.0,420.0,14,364.0
2024-09-07,NBL-1136,420.0,0.0,14,364.0
2024-09-14,NBL-1136,187.0,420.0,14,364.0
2024-09-21,NBL-1136,420.0,0.0,14,364.0
2024-09-28,NBL-1136,228.0,420.0,14,364.0
2024-10-05,NBL-1136,430.0,0.0,14,364.0
2024-10-12,NBL-1136,187.0,420.0,14,364.0
2024-10-19,NBL-1136,420.0,0.0,14,364.0
2024-10-26,NBL-1136,188.0,420.0,14,364.0
2024-11-02,NBL-1136,437.0,0.0,14,364.0
2024-11-09,NBL-1136,225.0,420.0,14,364.0
2024-11-16,NBL-1136,442.0,0.0,14,364.0
2024-11-23,NBL-1136,218.0,420.0,14,364.0
2024-11-30,NBL-1136,461.0,0.0,14,364.0
2024-12-07,NBL-1136,273.0,420.0,14,364.0
2024-12-14,NBL-1136,527.0,0.0,14,364.0
2024-12-21,NBL-1136,345.0,420.0,14,364.0
2024-12-28,NBL-1136,612.0,0.0,14,364.0
2025-01-04,NBL-1136,444.0,0.0,14,364.0
2025-01-11,NBL-1136,705.0,0.0,14,364.0
2025-01-18,NBL-1136,530.0,0.0,14,364.0
2025-01-25,NBL-1136,370.0,0.0,14,364.0
2025-02-01,NBL-1136,218.0,420.0,14,364.0
2025-02-08,NBL-1136,485.0,0.0,14,364.0
2025-02-15,NBL-1136,300.0,420.0,14,364.0
2025-02-22,NBL-1136,531.0,0.0,14,364.0
2025-03-01,NBL-1136,376.0,0.0,14,364.0
2025-03-08,NBL-1136,620.0,0.0,14,364.0
2025-03-15,NBL-1136,409.0,0.0,14,364.0
2025-03-22,NBL-1136,669.0,0.0,14,364.0
2025-03-29,NBL-1136,461.0,0.0,14,364.0
2025-04-05,NBL-1136,623.0,0.0,14,364.0
2025-04-12,NBL-1136,424.0,0.0,14,364.0
2025-04-19,NBL-1136,569.0,0.0,14,364.0
2025-04-26,NBL-1136,299.0,420.0,14,364.0
2025-05-03,NBL-1136,482.0,0.0,14,364.0
2025-05-10,NBL-1136,218.0,420.0,14,364.0
2025-05-17,NBL-1136,441.0,0.0,14,364.0
2025-05-24,NBL-1136,151.0,420.0,14,364.0
2025-05-31,NBL-1136,420.0,0.0,14,364.0
2025-06-07,NBL-1136,198.0,420.0,14,364.0
2025-06-14,NBL-1136,420.0,0.0,14,364.0
2025-06-21,NBL-1136,173.0,420.0,14,364.0
2025-06-28,NBL-1136,420.0,0.0,14,364.0
2025-07-05,NBL-1136,125.0,420.0,14,364.0
2025-07-12,NBL-1136,420.0,0.0,14,364.0
2025-07-19,NBL-1136,132.0,420.0,14,364.0
2025-07-26,NBL-1136,420.0,0.0,14,364.0
2025-08-02,NBL-1136,130.0,420.0,14,364.0
2025-08-09,NBL-1136,420.0,0.0,14,364.0
2025-08-16,NBL-1136,152.0,420.0,14,364.0
2025-08-23,NBL-1136,420.0,0.0,14,364.0
2025-08-30,NBL-1136,94.0,420.0,14,364.0
2025-09-06,NBL-1136,420.0,0.0,14,364.0
2025-09-13,NBL-1136,146.0,420.0,14,364.0
2025-09-20,NBL-1136,420.0,0.0,14,364.0
2025-09-27,NBL-1136,163.0,420.0,14,364.0
2025-10-04,NBL-1136,420.0,0.0,14,364.0
2025-10-11,NBL-1136,185.0,420.0,14,364.0
2025-10-18,NBL-1136,420.0,0.0,14,364.0
2025-10-25,NBL-1136,191.0,420.0,14,364.0
2025-11-01,NBL-1136,420.0,0.0,14,364.0
2025-11-08,NBL-1136,159.0,420.0,14,364.0
2025-11-15,NBL-1136,426.0,0.0,14,364.0
2025-11-22,NBL-1136,186.0,420.0,14,364.0
2025-11-29,NBL-1136,420.0,0.0,14,364.0
2025-12-06,NBL-1136,175.0,420.0,14,364.0
2025-12-13,NBL-1136,420.0,0.0,14,364.0
2025-12-20,NBL-1136,188.0,420.0,14,364.0
2025-12-27,NBL-1136,420.0,0.0,14,364.0
2026-01-03,NBL-1136,230.0,420.0,14,364.0
2026-01-10,NBL-1136,495.0,0.0,14,364.0
2026-01-17,NBL-1136,320.0,420.0,14,364.0
2026-01-24,NBL-1136,585.0,0.0,14,364.0
2026-01-31,NBL-1136,433.0,0.0,14,364.0
2026-02-07,NBL-1136,696.0,0.0,14,364.0
2026-02-14,NBL-1136,485.0,0.0,14,364.0
2026-02-21,NBL-1136,683.0,0.0,14,364.0
2026-02-28,NBL-1136,478.0,0.0,14,364.0
2026-03-07,NBL-1136,638.0,0.0,14,364.0
2026-03-14,NBL-1136,456.0,0.0,14,364.0
2026-03-21,NBL-1136,658.0,0.0,14,364.0
2026-03-28,NBL-1136,380.0,0.0,14,364.0
2026-04-04,NBL-1136,541.0,0.0,14,364.0
2026-04-11,NBL-1136,246.0,420.0,14,364.0
2026-04-18,NBL-1136,420.0,0.0,14,364.0
2026-04-25,NBL-1136,114.0,420.0,14,364.0
2026-05-02,NBL-1136,420.0,0.0,14,364.0
2026-05-09,NBL-1136,135.0,420.0,14,364.0
2026-05-16,NBL-1136,420.0,0.0,14,364.0
2026-05-23,NBL-1136,63.0,420.0,14,364.0
2026-05-30,NBL-1136,420.0,0.0,14,364.0
2026-06-06,NBL-1136,64.0,420.0,14,364.0
2026-06-13,NBL-1136,420.0,0.0,14,364.0
2026-06-20,NBL-1136,88.0,420.0,14,364.0
2026-06-27,NBL-1136,420.0,0.0,14,364.0
2026-07-04,NBL-1136,84.0,420.0,14,364.0
2026-07-11,NBL-1136,420.0,0.0,14,364.0
2024-07-13,NBL-1137,344.0,0.0,14,171.0
2024-07-20,NBL-1137,211.0,0.0,14,171.0
2024-07-27,NBL-1137,287.0,0.0,14,171.0
2024-08-03,NBL-1137,165.0,197.0,14,171.0
2024-08-10,NBL-1137,248.0,0.0,14,171.0
2024-08-17,NBL-1137,111.0,197.0,14,171.0
2024-08-24,NBL-1137,202.0,0.0,14,171.0
2024-08-31,NBL-1137,81.0,197.0,14,171.0
2024-09-07,NBL-1137,197.0,0.0,14,171.0
2024-09-14,NBL-1137,64.0,197.0,14,171.0
2024-09-21,NBL-1137,197.0,0.0,14,171.0
2024-09-28,NBL-1137,80.0,197.0,14,171.0
2024-10-05,NBL-1137,197.0,0.0,14,171.0
2024-10-12,NBL-1137,65.0,197.0,14,171.0
2024-10-19,NBL-1137,197.0,0.0,14,171.0
2024-10-26,NBL-1137,100.0,197.0,14,171.0
2024-11-02,NBL-1137,197.0,0.0,14,171.0
2024-11-09,NBL-1137,124.0,197.0,14,171.0
2024-11-16,NBL-1137,214.0,0.0,14,171.0
2024-11-23,NBL-1137,127.0,197.0,14,171.0
2024-11-30,NBL-1137,243.0,0.0,14,171.0
2024-12-07,NBL-1137,165.0,197.0,14,171.0
2024-12-14,NBL-1137,280.0,0.0,14,171.0
2024-12-21,NBL-1137,201.0,0.0,14,171.0
2024-12-28,NBL-1137,338.0,0.0,14,171.0
2025-01-04,NBL-1137,279.0,0.0,14,171.0
2025-01-11,NBL-1137,196.0,0.0,14,171.0
2025-01-18,NBL-1137,122.0,197.0,14,171.0
2025-01-25,NBL-1137,221.0,0.0,14,171.0
2025-02-01,NBL-1137,141.0,197.0,14,171.0
2025-02-08,NBL-1137,243.0,0.0,14,171.0
2025-02-15,NBL-1137,190.0,0.0,14,171.0
2025-02-22,NBL-1137,305.0,0.0,14,171.0
2025-03-01,NBL-1137,210.0,0.0,14,171.0
2025-03-08,NBL-1137,268.0,0.0,14,171.0
2025-03-15,NBL-1137,118.0,197.0,14,171.0
2025-03-22,NBL-1137,207.0,0.0,14,171.0
2025-03-29,NBL-1137,77.0,197.0,14,171.0
2025-04-05,NBL-1137,197.0,0.0,14,171.0
2025-04-12,NBL-1137,70.0,197.0,14,171.0
2025-04-19,NBL-1137,197.0,0.0,14,171.0
2025-04-26,NBL-1137,61.0,197.0,14,171.0
2025-05-03,NBL-1137,197.0,0.0,14,171.0
2025-05-10,NBL-1137,22.0,197.0,14,171.0
2025-05-17,NBL-1137,197.0,0.0,14,171.0
2025-05-24,NBL-1137,34.0,197.0,14,171.0
2025-05-31,NBL-1137,197.0,0.0,14,171.0
2025-06-07,NBL-1137,15.0,197.0,14,171.0
2025-06-14,NBL-1137,197.0,0.0,14,171.0
2025-06-21,NBL-1137,13.0,197.0,14,171.0
2025-06-28,NBL-1137,197.0,0.0,14,171.0
2025-07-05,NBL-1137,31.0,197.0,14,171.0
2025-07-12,NBL-1137,197.0,0.0,14,171.0
2025-07-19,NBL-1137,30.0,197.0,14,171.0
2025-07-26,NBL-1137,197.0,0.0,14,171.0
2025-08-02,NBL-1137,21.0,197.0,14,171.0
2025-08-09,NBL-1137,197.0,0.0,14,171.0
2025-08-16,NBL-1137,0.0,197.0,14,171.0
2025-08-23,NBL-1137,197.0,0.0,14,171.0
2025-08-30,NBL-1137,42.0,197.0,14,171.0
2025-09-06,NBL-1137,197.0,0.0,14,171.0
2025-09-13,NBL-1137,34.0,197.0,14,171.0
2025-09-20,NBL-1137,197.0,0.0,14,171.0
2025-09-27,NBL-1137,36.0,197.0,14,171.0
2025-10-04,NBL-1137,197.0,0.0,14,171.0
2025-10-11,NBL-1137,82.0,197.0,14,171.0
2025-10-18,NBL-1137,197.0,0.0,14,171.0
2025-10-25,NBL-1137,85.0,197.0,14,171.0
2025-11-01,NBL-1137,197.0,0.0,14,171.0
2025-11-08,NBL-1137,70.0,197.0,14,171.0
2025-11-15,NBL-1137,197.0,0.0,14,171.0
2025-11-22,NBL-1137,94.0,197.0,14,171.0
2025-11-29,NBL-1137,197.0,0.0,14,171.0
2025-12-06,NBL-1137,87.0,197.0,14,171.0
2025-12-13,NBL-1137,197.0,0.0,14,171.0
2025-12-20,NBL-1137,50.0,197.0,14,171.0
2025-12-27,NBL-1137,197.0,0.0,14,171.0
2026-01-03,NBL-1137,66.0,197.0,14,171.0
2026-01-10,NBL-1137,197.0,0.0,14,171.0
2026-01-17,NBL-1137,75.0,197.0,14,171.0
2026-01-24,NBL-1137,197.0,0.0,14,171.0
2026-01-31,NBL-1137,84.0,197.0,14,171.0
2026-02-07,NBL-1137,197.0,0.0,14,171.0
2026-02-14,NBL-1137,77.0,197.0,14,171.0
2026-02-21,NBL-1137,197.0,0.0,14,171.0
2026-02-28,NBL-1137,52.0,197.0,14,171.0
2026-03-07,NBL-1137,197.0,0.0,14,171.0
2026-03-14,NBL-1137,50.0,197.0,14,171.0
2026-03-21,NBL-1137,197.0,0.0,14,171.0
2026-03-28,NBL-1137,25.0,197.0,14,171.0
2026-04-04,NBL-1137,197.0,0.0,14,171.0
2026-04-11,NBL-1137,18.0,197.0,14,171.0
2026-04-18,NBL-1137,197.0,0.0,14,171.0
2026-04-25,NBL-1137,21.0,197.0,14,171.0
2026-05-02,NBL-1137,197.0,0.0,14,171.0
2026-05-09,NBL-1137,18.0,197.0,14,171.0
2026-05-16,NBL-1137,197.0,0.0,14,171.0
2026-05-23,NBL-1137,0.0,197.0,14,171.0
2026-05-30,NBL-1137,197.0,0.0,14,171.0
2026-06-06,NBL-1137,27.0,197.0,14,171.0
2026-06-13,NBL-1137,197.0,0.0,14,171.0
2026-06-20,NBL-1137,8.0,197.0,14,171.0
2026-06-27,NBL-1137,197.0,0.0,14,171.0
2026-07-04,NBL-1137,0.0,197.0,14,171.0
2026-07-11,NBL-1137,197.0,0.0,14,171.0
2024-07-13,NBL-1138,293.0,0.0,14,210.0
2024-07-20,NBL-1138,149.0,242.0,14,210.0
2024-07-27,NBL-1138,242.0,0.0,14,210.0
2024-08-03,NBL-1138,65.0,242.0,14,210.0
2024-08-10,NBL-1138,242.0,0.0,14,210.0
2024-08-17,NBL-1138,112.0,242.0,14,210.0
2024-08-24,NBL-1138,242.0,0.0,14,210.0
2024-08-31,NBL-1138,93.0,242.0,14,210.0
2024-09-07,NBL-1138,242.0,0.0,14,210.0
2024-09-14,NBL-1138,101.0,242.0,14,210.0
2024-09-21,NBL-1138,242.0,0.0,14,210.0
2024-09-28,NBL-1138,122.0,242.0,14,210.0
2024-10-05,NBL-1138,242.0,0.0,14,210.0
2024-10-12,NBL-1138,112.0,242.0,14,210.0
2024-10-19,NBL-1138,242.0,0.0,14,210.0
2024-10-26,NBL-1138,124.0,242.0,14,210.0
2024-11-02,NBL-1138,279.0,0.0,14,210.0
2024-11-09,NBL-1138,140.0,242.0,14,210.0
2024-11-16,NBL-1138,263.0,0.0,14,210.0
2024-11-23,NBL-1138,157.0,242.0,14,210.0
2024-11-30,NBL-1138,282.0,0.0,14,210.0
2024-12-07,NBL-1138,182.0,242.0,14,210.0
2024-12-14,NBL-1138,325.0,0.0,14,210.0
2024-12-21,NBL-1138,210.0,0.0,14,210.0
2024-12-28,NBL-1138,366.0,0.0,14,210.0
2025-01-04,NBL-1138,254.0,0.0,14,210.0
2025-01-11,NBL-1138,403.0,0.0,14,210.0
2025-01-18,NBL-1138,300.0,0.0,14,210.0
2025-01-25,NBL-1138,447.0,0.0,14,210.0
2025-02-01,NBL-1138,325.0,0.0,14,210.0
2025-02-08,NBL-1138,441.0,0.0,14,210.0
2025-02-15,NBL-1138,340.0,0.0,14,210.0
2025-02-22,NBL-1138,251.0,0.0,14,210.0
2025-03-01,NBL-1138,121.0,242.0,14,210.0
2025-03-08,NBL-1138,242.0,0.0,14,210.0
2025-03-15,NBL-1138,119.0,242.0,14,210.0
2025-03-22,NBL-1138,242.0,0.0,14,210.0
2025-03-29,NBL-1138,127.0,242.0,14,210.0
2025-04-05,NBL-1138,242.0,0.0,14,210.0
2025-04-12,NBL-1138,112.0,242.0,14,210.0
2025-04-19,NBL-1138,242.0,0.0,14,210.0
2025-04-26,NBL-1138,118.0,242.0,14,210.0
2025-05-03,NBL-1138,242.0,0.0,14,210.0
2025-05-10,NBL-1138,44.0,242.0,14,210.0
2025-05-17,NBL-1138,242.0,0.0,14,210.0
2025-05-24,NBL-1138,66.0,242.0,14,210.0
2025-05-31,NBL-1138,242.0,0.0,14,210.0
2025-06-07,NBL-1138,87.0,242.0,14,210.0
2025-06-14,NBL-1138,242.0,0.0,14,210.0
2025-06-21,NBL-1138,67.0,242.0,14,210.0
2025-06-28,NBL-1138,242.0,0.0,14,210.0
2025-07-05,NBL-1138,72.0,242.0,14,210.0
2025-07-12,NBL-1138,242.0,0.0,14,210.0
2025-07-19,NBL-1138,76.0,242.0,14,210.0
2025-07-26,NBL-1138,242.0,0.0,14,210.0
2025-08-02,NBL-1138,63.0,242.0,14,210.0
2025-08-09,NBL-1138,242.0,0.0,14,210.0
2025-08-16,NBL-1138,41.0,242.0,14,210.0
2025-08-23,NBL-1138,242.0,0.0,14,210.0
2025-08-30,NBL-1138,91.0,242.0,14,210.0
2025-09-06,NBL-1138,242.0,0.0,14,210.0
2025-09-13,NBL-1138,92.0,242.0,14,210.0
2025-09-20,NBL-1138,242.0,0.0,14,210.0
2025-09-27,NBL-1138,105.0,242.0,14,210.0
2025-10-04,NBL-1138,242.0,0.0,14,210.0
2025-10-11,NBL-1138,117.0,242.0,14,210.0
2025-10-18,NBL-1138,242.0,0.0,14,210.0
2025-10-25,NBL-1138,84.0,242.0,14,210.0
2025-11-01,NBL-1138,242.0,0.0,14,210.0
2025-11-08,NBL-1138,92.0,242.0,14,210.0
2025-11-15,NBL-1138,242.0,0.0,14,210.0
2025-11-22,NBL-1138,134.0,242.0,14,210.0
2025-11-29,NBL-1138,251.0,0.0,14,210.0
2025-12-06,NBL-1138,111.0,242.0,14,210.0
2025-12-13,NBL-1138,265.0,0.0,14,210.0
2025-12-20,NBL-1138,158.0,242.0,14,210.0
2025-12-27,NBL-1138,322.0,0.0,14,210.0
2026-01-03,NBL-1138,212.0,0.0,14,210.0
2026-01-10,NBL-1138,320.0,0.0,14,210.0
2026-01-17,NBL-1138,226.0,0.0,14,210.0
2026-01-24,NBL-1138,356.0,0.0,14,210.0
2026-01-31,NBL-1138,254.0,0.0,14,210.0
2026-02-07,NBL-1138,337.0,0.0,14,210.0
2026-02-14,NBL-1138,212.0,0.0,14,210.0
2026-02-21,NBL-1138,345.0,0.0,14,210.0
2026-02-28,NBL-1138,208.0,242.0,14,210.0
2026-03-07,NBL-1138,291.0,0.0,14,210.0
2026-03-14,NBL-1138,164.0,242.0,14,210.0
2026-03-21,NBL-1138,285.0,0.0,14,210.0
2026-03-28,NBL-1138,146.0,242.0,14,210.0
2026-04-04,NBL-1138,242.0,0.0,14,210.0
2026-04-11,NBL-1138,30.0,242.0,14,210.0
2026-04-18,NBL-1138,242.0,0.0,14,210.0
2026-04-25,NBL-1138,32.0,242.0,14,210.0
2026-05-02,NBL-1138,242.0,0.0,14,210.0
2026-05-09,NBL-1138,39.0,242.0,14,210.0
2026-05-16,NBL-1138,242.0,0.0,14,210.0
2026-05-23,NBL-1138,32.0,242.0,14,210.0
2026-05-30,NBL-1138,242.0,0.0,14,210.0
2026-06-06,NBL-1138,29.0,242.0,14,210.0
2026-06-13,NBL-1138,242.0,0.0,14,210.0
2026-06-20,NBL-1138,28.0,242.0,14,210.0
2026-06-27,NBL-1138,242.0,0.0,14,210.0
2026-07-04,NBL-1138,35.0,242.0,14,210.0
2026-07-11,NBL-1138,242.0,0.0,14,210.0
2024-07-13,NBL-1139,1415.0,0.0,28,913.0
2024-07-20,NBL-1139,1066.0,0.0,28,913.0
2024-07-27,NBL-1139,781.0,1053.0,28,913.0
2024-08-03,NBL-1139,496.0,1053.0,28,913.0
2024-08-10,NBL-1139,1174.0,0.0,28,913.0
2024-08-17,NBL-1139,848.0,,28,913.0
2024-08-24,NBL-1139,537.0,1053.0,28,913.0
2024-08-31,NBL-1139,210.0,1053.0,28,913.0
2024-09-07,NBL-1139,1053.0,0.0,28,913.0
2024-09-14,NBL-1139,784.0,1053.0,28,913.0
2024-09-21,NBL-1139,429.0,1053.0,28,913.0
2024-09-28,NBL-1139,79.0,1053.0,28,913.0
2024-10-05,NBL-1139,1053.0,0.0,28,913.0
2024-10-12,NBL-1139,809.0,1053.0,28,913.0
2024-10-19,NBL-1139,539.0,1053.0,28,913.0
2024-10-26,NBL-1139,212.0,1053.0,28,913.0
2024-11-02,NBL-1139,1053.0,0.0,28,913.0
2024-11-09,NBL-1139,756.0,1053.0,28,913.0
2024-11-16,NBL-1139,541.0,1053.0,28,913.0
2024-11-23,NBL-1139,338.0,1053.0,28,913.0
2024-11-30,NBL-1139,1169.0,0.0,28,913.0
2024-12-07,NBL-1139,928.0,0.0,28,913.0
2024-12-14,NBL-1139,678.0,1053.0,28,913.0
2024-12-21,NBL-1139,455.0,1053.0,28,913.0
2024-12-28,NBL-1139,1294.0,0.0,28,913.0
2025-01-04,NBL-1139,1054.0,0.0,28,913.0
2025-01-11,NBL-1139,834.0,1053.0,28,913.0
2025-01-18,NBL-1139,664.0,1053.0,28,913.0
2025-01-25,NBL-1139,1539.0,0.0,28,913.0
2025-02-01,NBL-1139,1317.0,0.0,28,913.0
2025-02-08,NBL-1139,1119.0,0.0,28,913.0
2025-02-15,NBL-1139,949.0,0.0,28,913.0
2025-02-22,NBL-1139,1757.0,0.0,28,913.0
2025-03-01,NBL-1139,1485.0,0.0,28,913.0
2025-03-08,NBL-1139,1282.0,0.0,28,913.0
2025-03-15,NBL-1139,1074.0,0.0,28,913.0
2025-03-22,NBL-1139,1861.0,0.0,28,913.0
2025-03-29,NBL-1139,1611.0,0.0,28,913.0
2025-04-05,NBL-1139,1339.0,0.0,28,913.0
2025-04-12,NBL-1139,979.0,0.0,28,913.0
2025-04-19,NBL-1139,1643.0,0.0,28,913.0
2025-04-26,NBL-1139,1285.0,0.0,28,913.0
2025-05-03,NBL-1139,963.0,0.0,28,913.0
2025-05-10,NBL-1139,617.0,1053.0,28,913.0
2025-05-17,NBL-1139,1307.0,0.0,28,913.0
2025-05-24,NBL-1139,907.0,1053.0,28,913.0
2025-05-31,NBL-1139,502.0,1053.0,28,913.0
2025-06-07,NBL-1139,119.0,1053.0,28,913.0
2025-06-14,NBL-1139,1053.0,0.0,28,913.0
2025-06-21,NBL-1139,661.0,1053.0,28,913.0
2025-06-28,NBL-1139,241.0,1053.0,28,913.0
2025-07-05,NBL-1139,0.0,1053.0,28,913.0
2025-07-12,NBL-1139,1053.0,0.0,28,913.0
2025-07-19,NBL-1139,536.0,1053.0,28,913.0
2025-07-26,NBL-1139,45.0,1053.0,28,913.0
2025-08-02,NBL-1139,0.0,1053.0,28,913.0
2025-08-09,NBL-1139,1053.0,0.0,28,913.0
2025-08-16,NBL-1139,721.0,1053.0,28,913.0
2025-08-23,NBL-1139,261.0,1053.0,28,913.0
2025-08-30,NBL-1139,0.0,1053.0,28,913.0
2025-09-06,NBL-1139,1053.0,0.0,28,913.0
2025-09-13,NBL-1139,589.0,1053.0,28,913.0
2025-09-20,NBL-1139,128.0,1053.0,28,913.0
2025-09-27,NBL-1139,0.0,1053.0,28,913.0
2025-10-04,NBL-1139,1053.0,0.0,28,913.0
2025-10-11,NBL-1139,631.0,1053.0,28,913.0
2025-10-18,NBL-1139,244.0,1053.0,28,913.0
2025-10-25,NBL-1139,0.0,1053.0,28,913.0
2025-11-01,NBL-1139,1053.0,0.0,28,913.0
2025-11-08,NBL-1139,741.0,1053.0,28,913.0
2025-11-15,NBL-1139,427.0,1053.0,28,913.0
2025-11-22,NBL-1139,23.0,1053.0,28,913.0
2025-11-29,NBL-1139,1053.0,0.0,28,913.0
2025-12-06,NBL-1139,721.0,1053.0,28,913.0
2025-12-13,NBL-1139,423.0,1053.0,28,913.0
2025-12-20,NBL-1139,104.0,1053.0,28,913.0
2025-12-27,NBL-1139,1053.0,0.0,28,913.0
2026-01-03,NBL-1139,812.0,1053.0,28,913.0
2026-01-10,NBL-1139,471.0,1053.0,28,913.0
2026-01-17,NBL-1139,180.0,1053.0,28,913.0
2026-01-24,NBL-1139,1053.0,0.0,28,913.0
2026-01-31,NBL-1139,777.0,1053.0,28,913.0
2026-02-07,NBL-1139,443.0,1053.0,28,913.0
2026-02-14,NBL-1139,78.0,1053.0,28,913.0
2026-02-21,NBL-1139,1053.0,0.0,28,913.0
2026-02-28,NBL-1139,727.0,1053.0,28,913.0
2026-03-07,NBL-1139,432.0,1053.0,28,913.0
2026-03-14,NBL-1139,124.0,1053.0,28,913.0
2026-03-21,NBL-1139,1053.0,0.0,28,913.0
2026-03-28,NBL-1139,690.0,1053.0,28,913.0
2026-04-04,NBL-1139,357.0,1053.0,28,913.0
2026-04-11,NBL-1139,0.0,1053.0,28,913.0
2026-04-18,NBL-1139,1053.0,0.0,28,913.0
2026-04-25,NBL-1139,661.0,1053.0,28,913.0
2026-05-02,NBL-1139,160.0,1053.0,28,913.0
2026-05-09,NBL-1139,0.0,1053.0,28,913.0
2026-05-16,NBL-1139,1053.0,0.0,28,913.0
2026-05-23,NBL-1139,461.0,1053.0,28,913.0
2026-05-30,NBL-1139,0.0,1053.0,28,913.0
2026-06-06,NBL-1139,0.0,1053.0,28,913.0
2026-06-13,NBL-1139,1053.0,0.0,28,913.0
2026-06-20,NBL-1139,501.0,1053.0,28,913.0
2026-06-27,NBL-1139,0.0,1053.0,28,913.0
2026-07-04,NBL-1139,0.0,1053.0,28,913.0
2026-07-11,NBL-1139,1053.0,0.0,28,913.0
2024-07-13,NBL-1140,1032.0,0.0,21,607.0
2024-07-20,NBL-1140,703.0,0.0,21,607.0
2024-07-27,NBL-1140,388.0,700.0,21,607.0
2024-08-03,NBL-1140,792.0,0.0,21,607.0
2024-08-10,NBL-1140,491.0,700.0,21,607.0
2024-08-17,NBL-1140,230.0,700.0,21,607.0
2024-08-24,NBL-1140,700.0,0.0,21,607.0
2024-08-31,NBL-1140,424.0,700.0,21,607.0
2024-09-07,NBL-1140,97.0,700.0,21,607.0
2024-09-14,NBL-1140,700.0,0.0,21,607.0
2024-09-21,NBL-1140,391.0,700.0,21,607.0
2024-09-28,NBL-1140,88.0,700.0,21,607.0
2024-10-05,NBL-1140,700.0,0.0,21,607.0
2024-10-12,NBL-1140,469.0,700.0,21,607.0
